datetime,t,p0,humid,windspd,Td,rrr,mm24,mm48
07.08.2020 12:00,27.7,682.9,31,1,9.1,0,0,0
07.08.2020 15:00,28.3,682.6,29,2,8.7,0,0,0
07.08.2020 18:00,27.7,682.3,26,1,6.7,0,0,0
07.08.2020 21:00,19.4,682.5,55,1,10.1,0,0,0
08.08.2020 00:00,15.5,682.0,69,2,9.9,0,0,0
08.08.2020 03:00,14.5,681.3,73,2,9.6,0,0,0
08.08.2020 06:00,14.1,680.9,75,2,9.6,0,0,0
08.08.2020 09:00,25.1,680.4,42,1,11.1,0,0,0
08.08.2020 12:00,29.0,679.7,26,2,7.4,0,0,0
08.08.2020 15:00,29.2,678.9,30,1,9.9,0,0,0
08.08.2020 18:00,27.8,678.4,28,1,7.4,0,0,0
08.08.2020 21:00,21.8,678.6,41,4,7.9,0,0,0
09.08.2020 00:00,16.5,678.1,63,2,9.3,0,0,0
09.08.2020 03:00,15.5,677.8,71,3,10.2,0,0,0
09.08.2020 06:00,14.5,677.5,77,1,10.5,0,0,0
09.08.2020 09:00,24.2,677.2,47,1,12.3,0,0,0
09.08.2020 12:00,25.5,677.5,44,3,12.3,0,0,0
09.08.2020 15:00,26.0,677.4,40,2,11.3,0,0,0
09.08.2020 18:00,24.6,677.2,42,2,10.8,0,0,0
09.08.2020 21:00,21.6,678.6,49,1,10.3,0,0,0
10.08.2020 00:00,18.5,678.1,71,1,13.2,0,0,0
10.08.2020 03:00,18.2,677.9,68,3,12.1,0,0,0
10.08.2020 06:00,17.4,678.1,72,1,12.3,0,0,0
10.08.2020 09:00,21.5,678.2,56,3,12.4,0,0,0
10.08.2020 12:00,23.9,678.4,52,4,13.3,0,0,0
10.08.2020 15:00,22.4,678.4,50,3,11.4,0,0,0
10.08.2020 18:00,20.3,679.6,63,3,13.1,0,0,0
10.08.2020 21:00,16.2,679.5,78,2,12.4,0,0,2
11.08.2020 00:00,15.2,679.0,81,1,11.9,0,0,2
11.08.2020 03:00,15.5,678.6,73,0,10.6,0,0,2
11.08.2020 06:00,15.4,678.8,76,0,11.2,0,0,2
11.08.2020 09:00,20.1,678.7,65,1,13.2,0,0,2.3
11.08.2020 12:00,23.0,678.9,47,4,10.9,0,0,2.3
11.08.2020 15:00,22.6,679.3,49,3,11.3,0,0,2.3
11.08.2020 18:00,20.7,679.8,51,3,10.3,0,0,2.3
11.08.2020 21:00,18.4,680.3,59,2,10.1,0,2,9.3
12.08.2020 00:00,14.7,680.2,82,2,11.7,0,2,9.3
12.08.2020 03:00,12.5,680.4,85,1,10.0,0,2,9.3
12.08.2020 06:00,13.2,680.2,82,1,10.2,0,2,9.3
12.08.2020 09:00,22.1,680.2,50,1,11.1,0,2.3,9.6
12.08.2020 12:00,18.9,680.4,83,1,15.9,0,2.3,9.6
12.08.2020 15:00,23.3,679.9,52,2,13.0,0,2.3,9.6
12.08.2020 18:00,22.5,680.0,51,1,11.9,2,2.3,9.6
12.08.2020 21:00,17.7,681.2,73,1,12.8,0,7.3,7.6
13.08.2020 00:00,15.6,680.7,80,1,12.2,0,7.3,7.6
13.08.2020 03:00,12.2,680.4,90,1,10.6,0,7.3,7.6
13.08.2020 06:00,13.1,680.3,89,2,11.3,0.3,7.3,7.6
13.08.2020 09:00,21.6,679.9,57,1,12.7,0,7.3,8.1
13.08.2020 12:00,23.2,679.3,50,1,12.3,0,7.3,8.1
13.08.2020 15:00,18.5,679.6,76,1,14.1,0,7.3,8.1
13.08.2020 18:00,14.5,680.5,90,2,12.9,7,7.3,8.1
13.08.2020 21:00,14.0,680.9,94,2,13.0,0,0.3,1.1
14.08.2020 00:00,12.0,680.9,96,2,11.4,0,0.3,1.1
14.08.2020 03:00,12.6,680.2,96,2,11.9,0,0.3,1.1
14.08.2020 06:00,10.9,680.0,95,2,10.2,0.3,0.3,1.1
14.08.2020 09:00,18.7,679.8,63,1,11.5,0,0.8,0.8
14.08.2020 12:00,19.8,679.3,63,1,12.6,0,0.8,0.8
14.08.2020 15:00,18.6,679.1,61,0,10.8,0,0.8,0.8
14.08.2020 18:00,17.5,679.6,60,2,9.7,0,0.8,0.8
14.08.2020 21:00,13.6,680.6,94,2,12.7,0,0.8,0.8
15.08.2020 00:00,13.0,680.8,96,1,12.3,0,0.8,0.8
15.08.2020 03:00,12.6,680.3,93,1,11.5,0,0.8,0.8
15.08.2020 06:00,10.8,680.5,94,1,9.9,0.8,0.8,0.8
15.08.2020 09:00,17.7,680.8,57,1,9.0,0,0,0
15.08.2020 12:00,20.9,680.5,43,1,7.9,0,0,0
15.08.2020 15:00,20.2,680.5,45,0,7.9,0,0,0
15.08.2020 18:00,18.6,681.0,45,0,6.5,0,0,0
15.08.2020 21:00,15.1,681.7,71,1,9.8,0,0,0
16.08.2020 00:00,14.7,681.3,55,2,5.8,0,0,0
16.08.2020 03:00,9.8,681.0,76,2,5.7,0,0,0
16.08.2020 06:00,9.4,680.8,75,1,5.1,0,0,0
16.08.2020 09:00,16.1,680.4,55,1,7.0,0,0,0
16.08.2020 12:00,21.3,680.0,42,2,7.9,0,0,0
16.08.2020 15:00,19.4,680.3,44,1,6.8,0,0,0
16.08.2020 18:00,18.0,680.8,49,1,7.0,0,0,0
16.08.2020 21:00,15.3,681.3,66,2,9.0,0,0,0
17.08.2020 00:00,13.8,682.2,46,1,2.2,0,0,0
17.08.2020 03:00,11.6,681.8,54,3,2.6,0,0,0
17.08.2020 06:00,8.6,681.9,72,0,3.8,0,0,0
17.08.2020 09:00,17.1,682.0,49,1,6.2,0,0,0
17.08.2020 12:00,22.2,681.4,36,1,6.3,0,0,0
17.08.2020 15:00,22.9,681.2,32,1,5.3,0,0,0
17.08.2020 18:00,21.2,681.3,33,1,4.3,0,0,0
17.08.2020 21:00,13.5,681.8,68,2,7.6,0,0,0
18.08.2020 00:00,10.3,681.7,81,0,7.2,0,0,0
18.08.2020 03:00,9.1,681.4,84,1,6.5,0,0,0
18.08.2020 06:00,8.6,681.1,86,1,6.4,0,0,0
18.08.2020 09:00,18.6,680.5,51,2,8.2,0,0,0
18.08.2020 12:00,24.3,679.7,34,2,7.6,0,0,0
18.08.2020 15:00,24.8,679.0,34,1,7.8,0,0,0
18.08.2020 18:00,22.6,679.0,35,2,6.4,0,0,0
18.08.2020 21:00,16.6,679.4,57,4,7.9,0,0,0
19.08.2020 00:00,15.7,679.0,58,3,7.5,0,0,0
19.08.2020 03:00,14.3,678.7,64,3,7.5,0,0,0
19.08.2020 06:00,13.3,678.4,68,1,7.5,0,0,0
19.08.2020 09:00,22.1,678.1,31,3,4.1,0,0,0
19.08.2020 12:00,25.6,677.6,25,3,3.9,0,0,0
19.08.2020 15:00,26.7,677.3,24,1,4.5,0,0,0
19.08.2020 18:00,24.8,677.4,28,1,4.8,0,0,0
19.08.2020 21:00,18.5,678.2,49,3,7.4,0,0,0
